variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w_take1.2_stop4.0_atr4.0_dev-1.0	202511	57	76	52	0.1221	-0.9685	0.6316	161877250.0000	122298442.0150	1155700.0000	897466.9750	258233.0250	1.3236	0.2234
w_take1.2_stop4.0_atr4.0_dev-1.0	202512	94	117	56	0.0731	-0.7253	0.4468	247538610.0000	199678607.2990	1159430.0000	884288.3025	275141.6975	1.2397	0.2373
w_take1.2_stop4.0_atr4.0_dev-1.0	202601	85	135	93	0.1524	-0.7109	0.6706	285899800.0000	180797565.5675	2127850.0000	1671059.0125	456790.9875	1.5813	0.2147
w_take1.2_stop4.0_atr4.0_dev-1.0	202602	34	46	25	0.0858	-0.9929	0.5294	97636640.0000	71829682.8365	494120.0000	370512.5840	123607.4160	1.3593	0.2502
w_take1.2_stop4.0_atr4.0_dev-1.0	202603	5	7	4	-0.2363	-3.1804	0.2000	14808900.0000	10739910.7450	-132300.0000	-151788.1950	19488.1950	1.3789	0.1473
w_take1.2_stop4.0_atr4.0_dev-1.0	202604	26	32	20	0.0498	-0.9353	0.5000	67777830.0000	55396618.2465	263590.0000	165089.3275	98500.6725	1.2235	0.3737
w_take1.2_stop4.0_atr4.0_dev-1.0	202605	22	36	30	0.2191	-1.3485	0.7273	74911400.0000	46907885.1275	754000.0000	608838.2000	145161.8000	1.5970	0.1925
w_take1.2_stop4.0_atr4.0_dev-1.0	202606	5	5	3	-0.0802	-2.0442	0.4000	10433000.0000	10465369.5700	-36300.0000	-50448.1450	14148.1450	0.9969	0.3898
w_take1.2_stop4.0_atr4.0_dev-1.0	202608	6	10	6	0.1678	-0.9788	0.6667	20620200.0000	12273240.7100	160600.0000	130707.3000	29892.7000	1.6801	0.1861
w_take1.2_stop4.0_atr4.0_dev-1.0	202609	34	52	39	0.1709	-1.0230	0.7647	109947350.0000	72125067.1375	933550.0000	742480.4525	191069.5475	1.5244	0.2047
w_take1.2_stop4.0_atr4.0_dev-3.0	202509	53	67	32	0.0475	-0.7491	0.3962	140516320.0000	111214199.6280	481000.0000	323823.6800	157176.3200	1.2635	0.3268
w_take1.2_stop4.0_atr4.0_dev-3.0	202510	70	92	58	0.0696	-1.1016	0.5714	192964340.0000	148066596.6585	906510.0000	623149.0345	283360.9655	1.3032	0.3126
w_take1.2_stop4.0_atr4.0_dev-3.0	202511	60	80	53	0.1188	-0.9687	0.6167	170427250.0000	128711903.8900	1182300.0000	919093.5350	263206.4650	1.3241	0.2226
w_take1.2_stop4.0_atr4.0_dev-3.0	202512	95	120	59	0.0694	-0.7246	0.4526	253894610.0000	201827929.6490	1137430.0000	848278.0025	289151.9975	1.2580	0.2542
w_take1.2_stop4.0_atr4.0_dev-3.0	202601	85	135	93	0.1524	-0.7109	0.6706	285899800.0000	180797565.5675	2127850.0000	1671059.0125	456790.9875	1.5813	0.2147
w_take1.2_stop4.0_atr4.0_dev-3.0	202602	34	46	25	0.0858	-0.9929	0.5294	97636640.0000	71829682.8365	494120.0000	370512.5840	123607.4160	1.3593	0.2502
w_take1.2_stop4.0_atr4.0_dev-3.0	202603	6	8	5	-0.3341	-3.8011	0.1667	16971900.0000	12903235.1950	-234800.0000	-258633.3200	23833.3200	1.3153	0.1015
w_take1.2_stop4.0_atr4.0_dev-3.0	202604	26	32	20	0.0498	-0.9353	0.5000	67777830.0000	55396618.2465	263590.0000	165089.3275	98500.6725	1.2235	0.3737
w_take1.2_stop4.0_atr4.0_dev-3.0	202605	22	36	30	0.2191	-1.3485	0.7273	74911400.0000	46907885.1275	754000.0000	608838.2000	145161.8000	1.5970	0.1925
w_take1.2_stop4.0_atr4.0_dev-3.0	202606	6	6	3	-0.0668	-2.2812	0.3333	12577400.0000	12610091.2300	-36300.0000	-50448.1450	14148.1450	0.9974	0.3898
w_take1.2_stop4.0_atr4.0_dev-3.0	202608	6	10	6	0.1678	-0.9788	0.6667	20620200.0000	12273240.7100	160600.0000	130707.3000	29892.7000	1.6801	0.1861
w_take1.2_stop4.0_atr4.0_dev-3.0	202609	35	53	39	0.1660	-1.0212	0.7429	111457350.0000	73635293.6375	933550.0000	742480.4525	191069.5475	1.5136	0.2047
w_take1.2_stop4.0_atr4.0_dev0.0	202509	47	57	24	0.0656	-0.7491	0.3617	119459270.0000	98578804.6030	512700.0000	394274.6950	118425.3050	1.2118	0.2310
w_take1.2_stop4.0_atr4.0_dev0.0	202510	61	77	44	0.0639	-1.1080	0.4754	161084150.0000	128578283.8500	716650.0000	502043.0675	214606.9325	1.2528	0.2995
w_take1.2_stop4.0_atr4.0_dev0.0	202511	55	73	50	0.1204	-0.9685	0.6364	155563450.0000	118006898.3800	1101100.0000	852961.9950	248138.0050	1.3183	0.2254
w_take1.2_stop4.0_atr4.0_dev0.0	202512	92	114	54	0.0822	-0.7233	0.4457	241216750.0000	195381502.8300	1240330.0000	974654.8635	265675.1365	1.2346	0.2142
w_take1.2_stop4.0_atr4.0_dev0.0	202601	81	130	89	0.1614	-0.7080	0.6790	275341700.0000	172286989.1725	2126150.0000	1688354.4575	437795.5425	1.5982	0.2059
w_take1.2_stop4.0_atr4.0_dev0.0	202602	33	45	25	0.0884	-0.8876	0.5455	95608640.0000	69801378.6365	494120.0000	370512.5840	123607.4160	1.3697	0.2502
w_take1.2_stop4.0_atr4.0_dev0.0	202603	4	6	4	-0.2953	-3.8011	0.2500	12647300.0000	8577986.5050	-132300.0000	-151788.1950	19488.1950	1.4744	0.1473
w_take1.2_stop4.0_atr4.0_dev0.0	202604	24	29	18	0.0400	-0.9353	0.5000	61626830.0000	51201489.0715	211890.0000	122965.6725	88924.3275	1.2036	0.4197
w_take1.2_stop4.0_atr4.0_dev0.0	202605	21	34	28	0.2130	-1.3456	0.7143	70581800.0000	44732558.8775	698500.0000	563415.6050	135084.3950	1.5779	0.1934
w_take1.2_stop4.0_atr4.0_dev0.0	202606	5	5	3	-0.0802	-2.0442	0.4000	10433000.0000	10465369.5700	-36300.0000	-50448.1450	14148.1450	0.9969	0.3898
w_take1.2_stop4.0_atr4.0_dev0.0	202608	6	10	6	0.1678	-0.9788	0.6667	20620200.0000	12273240.7100	160600.0000	130707.3000	29892.7000	1.6801	0.1861
w_take1.2_stop4.0_atr4.0_dev0.0	202609	33	50	38	0.1711	-1.0212	0.7576	105680750.0000	69982345.7775	907550.0000	721422.0125	186127.9875	1.5101	0.2051
w_take1.2_stop4.0_atr4.5_dev-1.0	202509	56	68	28	0.0483	-0.9109	0.3393	142214520.0000	117023270.8580	483000.0000	344968.4900	138031.5100	1.2153	0.2858
w_take1.2_stop4.0_atr4.5_dev-1.0	202510	79	108	70	0.1025	-1.1080	0.5949	225856930.0000	166554059.3620	1372350.0000	1031980.8225	340369.1775	1.3561	0.2480
w_take1.2_stop4.0_atr4.5_dev-1.0	202511	76	101	61	0.1129	-0.9981	0.5658	214254700.0000	162171772.1175	1406400.0000	1104401.0800	301998.9200	1.3212	0.2147
w_take1.2_stop4.0_atr4.5_dev-1.0	202512	117	150	75	0.0716	-0.9512	0.4701	313562960.0000	245715611.8140	1449830.0000	1084933.4225	364896.5775	1.2761	0.2517
w_take1.2_stop4.0_atr4.5_dev-1.0	202601	124	193	137	0.1392	-0.8185	0.6694	403305300.0000	260244180.7725	2863950.0000	2201889.3175	662060.6825	1.5497	0.2312
w_take1.2_stop4.0_atr4.5_dev-1.0	202602	66	100	62	0.1189	-1.0114	0.5909	210985740.0000	139287399.9765	1305620.0000	1000842.7890	304777.2110	1.5148	0.2334
w_take1.2_stop4.0_atr4.5_dev-1.0	202603	13	19	15	-0.2523	-4.1353	0.3077	39771490.0000	27514616.5735	-345180.0000	-417243.3050	72063.3050	1.4455	0.2088
w_take1.2_stop4.0_atr4.5_dev-1.0	202604	37	49	29	0.0401	-1.1296	0.5405	102152830.0000	77183685.8165	367340.0000	226459.1050	140880.8950	1.3235	0.3835
w_take1.2_stop4.0_atr4.5_dev-1.0	202605	32	52	41	0.1654	-1.3664	0.6562	109106800.0000	68414460.6300	869300.0000	669706.2150	199593.7850	1.5948	0.2296
w_take1.2_stop4.0_atr4.5_dev-1.0	202606	6	6	3	-0.0668	-2.4756	0.3333	12466200.0000	12498874.5500	-36300.0000	-50448.1450	14148.1450	0.9974	0.3898
w_take1.2_stop4.0_atr4.5_dev-1.0	202608	19	25	13	0.1311	-1.3609	0.5263	52143100.0000	39475320.4100	387050.0000	322281.5225	64768.4775	1.3209	0.1673
w_take1.2_stop4.0_atr4.5_dev-1.0	202609	42	63	45	0.1634	-1.1517	0.7143	133061450.0000	89009899.4825	1097150.0000	876653.4925	220496.5075	1.4949	0.2010
w_take1.2_stop4.0_atr4.5_dev-3.0	202509	59	73	33	0.0454	-0.9091	0.3729	152637720.0000	123337417.8380	506200.0000	344216.7800	161983.2200	1.2376	0.3200
w_take1.2_stop4.0_atr4.5_dev-3.0	202510	84	114	76	0.0905	-1.1258	0.6071	238482620.0000	177254654.2105	1332910.0000	963590.0045	369319.9955	1.3454	0.2771
w_take1.2_stop4.0_atr4.5_dev-3.0	202511	81	107	63	0.1098	-1.0274	0.5556	227031300.0000	172830470.6825	1456400.0000	1144616.3300	311783.6700	1.3136	0.2141
w_take1.2_stop4.0_atr4.5_dev-3.0	202512	119	156	81	0.0623	-0.9512	0.4790	326322660.0000	250111271.0640	1379830.0000	987182.6225	392647.3775	1.3047	0.2846
w_take1.2_stop4.0_atr4.5_dev-3.0	202601	124	193	137	0.1392	-0.8185	0.6694	403305300.0000	260244180.7725	2863950.0000	2201889.3175	662060.6825	1.5497	0.2312
w_take1.2_stop4.0_atr4.5_dev-3.0	202602	67	101	63	0.1034	-1.0981	0.5821	213139140.0000	141456925.3565	1190020.0000	880502.1690	309517.8310	1.5067	0.2601
w_take1.2_stop4.0_atr4.5_dev-3.0	202603	14	20	16	-0.2930	-4.1656	0.2857	41934490.0000	29677941.0235	-447680.0000	-524088.4300	76408.4300	1.4130	0.1707
w_take1.2_stop4.0_atr4.5_dev-3.0	202604	37	49	29	0.0401	-1.1296	0.5405	102152830.0000	77183685.8165	367340.0000	226459.1050	140880.8950	1.3235	0.3835
w_take1.2_stop4.0_atr4.5_dev-3.0	202605	32	52	41	0.1654	-1.3664	0.6562	109106800.0000	68414460.6300	869300.0000	669706.2150	199593.7850	1.5948	0.2296
w_take1.2_stop4.0_atr4.5_dev-3.0	202606	7	7	3	-0.0573	-2.5182	0.2857	14610600.0000	14643596.2100	-36300.0000	-50448.1450	14148.1450	0.9977	0.3898
w_take1.2_stop4.0_atr4.5_dev-3.0	202608	20	29	16	0.1489	-1.3427	0.5500	60328100.0000	41555632.4100	462050.0000	383078.7725	78971.2275	1.4517	0.1709
w_take1.2_stop4.0_atr4.5_dev-3.0	202609	44	67	48	0.1673	-1.0720	0.7045	140601450.0000	92525426.7325	1172150.0000	937623.2425	234526.7575	1.5196	0.2001
w_take1.2_stop4.0_atr4.5_dev0.0	202509	53	63	25	0.0613	-0.9091	0.3396	131580670.0000	110702022.8130	537900.0000	414667.7950	123232.2050	1.1886	0.2291
w_take1.2_stop4.0_atr4.5_dev0.0	202510	75	99	62	0.0883	-1.1436	0.5333	206602430.0000	157766341.4020	1143050.0000	842484.0375	300565.9625	1.3095	0.2630
w_take1.2_stop4.0_atr4.5_dev0.0	202511	72	95	58	0.1120	-0.9687	0.5694	201608500.0000	153649593.9825	1324800.0000	1037797.9500	287002.0500	1.3121	0.2166
w_take1.2_stop4.0_atr4.5_dev0.0	202512	112	144	71	0.0946	-0.8899	0.4821	301988100.0000	235966689.6950	1698730.0000	1351687.9835	347042.0165	1.2798	0.2043
w_take1.2_stop4.0_atr4.5_dev0.0	202601	119	187	131	0.1433	-0.8032	0.6639	390953200.0000	249939335.2775	2818250.0000	2183481.1625	634768.8375	1.5642	0.2252
w_take1.2_stop4.0_atr4.5_dev0.0	202602	64	94	57	0.1057	-0.9062	0.5938	198319740.0000	135104772.6765	1140620.0000	860664.9390	279955.0610	1.4679	0.2454
w_take1.2_stop4.0_atr4.5_dev0.0	202603	10	14	12	-0.2925	-4.1656	0.3000	28975200.0000	21021552.7600	-313500.0000	-370719.9650	57219.9650	1.3784	0.1825
w_take1.2_stop4.0_atr4.5_dev0.0	202604	34	45	26	0.0564	-1.0628	0.5588	94720830.0000	71665358.1915	373640.0000	245253.6500	128386.3500	1.3217	0.3436
w_take1.2_stop4.0_atr4.5_dev0.0	202605	31	50	39	0.1595	-1.3684	0.6452	104777200.0000	66239134.3800	813800.0000	624283.6200	189516.3800	1.5818	0.2329
w_take1.2_stop4.0_atr4.5_dev0.0	202606	6	6	3	-0.0668	-2.4756	0.3333	12466200.0000	12498874.5500	-36300.0000	-50448.1450	14148.1450	0.9974	0.3898
w_take1.2_stop4.0_atr4.5_dev0.0	202608	19	25	13	0.1311	-1.3609	0.5263	52143100.0000	39475320.4100	387050.0000	322281.5225	64768.4775	1.3209	0.1673
w_take1.2_stop4.0_atr4.5_dev0.0	202609	41	61	43	0.1594	-1.1190	0.6829	128961450.0000	86929587.4825	1047150.0000	836190.9925	210959.0075	1.4835	0.2015
w_take1.2_stop4.0_atr5.0_dev-1.0	202509	66	83	37	0.0540	-0.9701	0.3636	173370220.0000	137885999.7980	643000.0000	460726.2300	182273.7700	1.2573	0.2835
w_take1.2_stop4.0_atr5.0_dev-1.0	202510	89	125	81	0.1123	-1.1080	0.6067	262146430.0000	188075167.0440	1671360.0000	1276426.8890	394933.1110	1.3938	0.2363
w_take1.2_stop4.0_atr5.0_dev-1.0	202511	104	145	88	0.1150	-1.1202	0.5769	304302762.0000	219225128.8375	1979138.0000	1549982.0907	429155.9093	1.3881	0.2168
w_take1.2_stop4.0_atr5.0_dev-1.0	202512	127	163	83	0.0691	-0.9512	0.4646	340375060.0000	266723662.5490	1540930.0000	1137373.0475	403556.9525	1.2761	0.2619
w_take1.2_stop4.0_atr5.0_dev-1.0	202601	140	227	165	0.1437	-0.8430	0.6857	472537200.0000	292665443.2325	3346850.0000	2553290.7125	793559.2875	1.6146	0.2371
w_take1.2_stop4.0_atr5.0_dev-1.0	202602	80	119	71	0.1173	-1.1658	0.5625	250645440.0000	168850733.8115	1541220.0000	1193121.2890	348098.7110	1.4844	0.2259
w_take1.2_stop4.0_atr5.0_dev-1.0	202603	21	32	24	-0.2320	-4.0675	0.2857	66719440.0000	44134759.2210	-498380.0000	-612531.3300	114151.3300	1.5117	0.2290
w_take1.2_stop4.0_atr5.0_dev-1.0	202604	52	73	44	0.0495	-0.8565	0.5385	152013530.0000	108473778.6265	576040.0000	362898.8800	213141.1200	1.4014	0.3700
w_take1.2_stop4.0_atr5.0_dev-1.0	202605	48	81	62	0.1580	-1.3884	0.6458	166631650.0000	101190376.2800	1238450.0000	942903.7225	295546.2775	1.6467	0.2386
w_take1.2_stop4.0_atr5.0_dev-1.0	202606	7	9	5	-0.0100	-2.0442	0.4286	18899000.0000	14655197.9500	16500.0000	-7598.3050	24098.3050	1.2896	1.4605
w_take1.2_stop4.0_atr5.0_dev-1.0	202607	2	6	4	0.3316	-1.5903	1.0000	12989450.0000	4336470.3730	106520.0000	86385.6320	20134.3680	2.9954	0.1890
w_take1.2_stop4.0_atr5.0_dev-1.0	202608	40	53	33	0.1367	-1.2825	0.6000	112072200.0000	84549880.5800	870200.0000	706154.3450	164045.6550	1.3255	0.1885
w_take1.2_stop4.0_atr5.0_dev-1.0	202609	58	92	66	0.1796	-1.0230	0.7069	193241850.0000	122578333.9925	1650250.0000	1327358.5775	322891.4225	1.5765	0.1957
w_take1.2_stop4.0_atr5.0_dev-3.0	202509	69	88	42	0.0513	-0.9642	0.3913	183793420.0000	144200146.7780	666200.0000	459974.5200	206225.4800	1.2746	0.3096
w_take1.2_stop4.0_atr5.0_dev-3.0	202510	94	131	87	0.1011	-1.1258	0.6170	274772120.0000	198775761.8925	1631920.0000	1208036.0710	423883.9290	1.3823	0.2597
w_take1.2_stop4.0_atr5.0_dev-3.0	202511	108	150	90	0.1137	-1.1202	0.5741	314944362.0000	227748507.1525	2029138.0000	1590197.3407	438940.6593	1.3829	0.2163
w_take1.2_stop4.0_atr5.0_dev-3.0	202512	130	172	92	0.0646	-0.9226	0.4769	359621060.0000	273268444.1190	1562730.0000	1116306.3875	446423.6125	1.3160	0.2857
w_take1.2_stop4.0_atr5.0_dev-3.0	202601	141	228	165	0.1426	-0.8475	0.6809	474283200.0000	294411705.1325	3346850.0000	2553290.7125	793559.2875	1.6110	0.2371
w_take1.2_stop4.0_atr5.0_dev-3.0	202602	81	120	72	0.1044	-1.1727	0.5556	252798840.0000	171020259.1915	1425620.0000	1072780.6690	352839.3310	1.4782	0.2475
w_take1.2_stop4.0_atr5.0_dev-3.0	202603	23	35	26	-0.2405	-4.0675	0.3043	73212040.0000	48469809.3810	-574480.0000	-697997.0750	123517.0750	1.5105	0.2150
w_take1.2_stop4.0_atr5.0_dev-3.0	202604	52	72	44	0.0495	-0.8565	0.5385	149845430.0000	108477079.1215	576040.0000	362891.2900	213148.7100	1.3814	0.3700
w_take1.2_stop4.0_atr5.0_dev-3.0	202605	50	84	65	0.1466	-1.4193	0.6200	173012650.0000	105437213.2100	1222050.0000	912002.5225	310047.4775	1.6409	0.2537
w_take1.2_stop4.0_atr5.0_dev-3.0	202606	8	10	5	-0.0087	-2.2812	0.3750	21043400.0000	16799919.6100	16500.0000	-7598.3050	24098.3050	1.2526	1.4605
w_take1.2_stop4.0_atr5.0_dev-3.0	202607	2	6	4	0.3316	-1.5903	1.0000	12989450.0000	4336470.3730	106520.0000	86385.6320	20134.3680	2.9954	0.1890
w_take1.2_stop4.0_atr5.0_dev-3.0	202608	42	58	37	0.1241	-1.2825	0.5952	121788200.0000	88184425.6800	879200.0000	697519.2950	181680.7050	1.3811	0.2066
w_take1.2_stop4.0_atr5.0_dev-3.0	202609	63	102	75	0.1887	-1.0249	0.7302	212596850.0000	132341798.2925	1872250.0000	1507672.1775	364577.8225	1.6064	0.1947
w_take1.2_stop4.0_atr5.0_dev0.0	202509	63	78	34	0.0652	-0.9642	0.3651	162736370.0000	131564751.7530	697900.0000	530425.5350	167474.4650	1.2369	0.2400
w_take1.2_stop4.0_atr5.0_dev0.0	202510	84	114	72	0.0995	-1.1258	0.5476	238571330.0000	177121124.1840	1415460.0000	1065369.0940	350090.9060	1.3469	0.2473
w_take1.2_stop4.0_atr5.0_dev0.0	202511	98	137	84	0.1244	-1.1035	0.5816	287667412.0000	206905081.1075	1968088.0000	1558700.7732	409387.2268	1.3903	0.2080
w_take1.2_stop4.0_atr5.0_dev0.0	202512	122	157	79	0.0913	-0.8899	0.4754	328800200.0000	256936734.7300	1805830.0000	1420180.6085	385649.3915	1.2797	0.2136
w_take1.2_stop4.0_atr5.0_dev0.0	202601	135	221	159	0.1475	-0.8292	0.6815	460185100.0000	282360597.7375	3301150.0000	2534882.5575	766267.4425	1.6298	0.2321
w_take1.2_stop4.0_atr5.0_dev0.0	202602	77	111	65	0.1054	-1.1589	0.5584	233666540.0000	162493380.3515	1347420.0000	1029206.4790	318213.5210	1.4380	0.2362
w_take1.2_stop4.0_atr5.0_dev0.0	202603	18	27	21	-0.2509	-4.1014	0.2778	55923150.0000	37641695.4075	-466700.0000	-566007.9900	99307.9900	1.4857	0.2128
w_take1.2_stop4.0_atr5.0_dev0.0	202604	49	69	41	0.0614	-0.8383	0.5510	144581530.0000	102955451.0015	582340.0000	381693.4250	200646.5750	1.4043	0.3446
w_take1.2_stop4.0_atr5.0_dev0.0	202605	46	77	58	0.1728	-1.3884	0.6522	157994650.0000	96849325.2200	1265750.0000	990010.1275	275739.8725	1.6313	0.2178
w_take1.2_stop4.0_atr5.0_dev0.0	202606	7	9	5	-0.0100	-2.0442	0.4286	18899000.0000	14655197.9500	16500.0000	-7598.3050	24098.3050	1.2896	1.4605
w_take1.2_stop4.0_atr5.0_dev0.0	202607	2	6	4	0.3316	-1.5903	1.0000	12989450.0000	4336470.3730	106520.0000	86385.6320	20134.3680	2.9954	0.1890
w_take1.2_stop4.0_atr5.0_dev0.0	202608	38	49	31	0.1348	-1.2160	0.5789	103455900.0000	80210529.7750	815100.0000	661011.2900	154088.7100	1.2898	0.1890
w_take1.2_stop4.0_atr5.0_dev0.0	202609	54	85	60	0.1745	-1.0178	0.7037	178845350.0000	114238883.2625	1497750.0000	1203654.7025	294095.2975	1.5655	0.1964
w_take1.2_stop5.0_atr4.0_dev-1.0	202509	48	59	25	0.0640	-0.7618	0.3542	123863120.0000	100691021.3880	519100.0000	395390.7150	123709.2850	1.2301	0.2383
w_take1.2_stop5.0_atr4.0_dev-1.0	202510	61	80	47	0.0967	-1.1080	0.5574	167810750.0000	128773813.1750	987050.0000	756963.6875	230086.3125	1.3031	0.2331
w_take1.2_stop5.0_atr4.0_dev-1.0	202511	52	71	49	0.1258	-0.9981	0.6346	151246150.0000	111551730.2500	1086650.0000	843335.2275	243314.7725	1.3558	0.2239
w_take1.2_stop5.0_atr4.0_dev-1.0	202512	90	112	52	0.0897	-0.7201	0.4444	236807610.0000	191061514.9290	1295930.0000	1040185.8635	255744.1365	1.2394	0.1973
w_take1.2_stop5.0_atr4.0_dev-1.0	202601	82	132	91	0.1769	-0.7094	0.7073	279802600.0000	174588434.3375	2305450.0000	1857528.6925	447921.3075	1.6026	0.1943
w_take1.2_stop5.0_atr4.0_dev-1.0	202602	32	43	24	0.1026	-1.1285	0.5625	91211840.0000	67709014.8290	535320.0000	416518.2890	118801.7110	1.3471	0.2219
w_take1.2_stop5.0_atr4.0_dev-1.0	202603	4	6	3	-0.1370	-2.4969	0.2500	12856400.0000	8594588.9950	-55550.0000	-70269.7075	14719.7075	1.4959	0.2650
w_take1.2_stop5.0_atr4.0_dev-1.0	202604	25	31	19	0.0788	-0.8746	0.5200	65697830.0000	53270799.4215	344790.0000	251003.3975	93786.6025	1.2333	0.2720
w_take1.2_stop5.0_atr4.0_dev-1.0	202605	22	36	30	0.2191	-1.3485	0.7273	74911400.0000	46907885.1275	754000.0000	608838.2000	145161.8000	1.5970	0.1925
w_take1.2_stop5.0_atr4.0_dev-1.0	202606	4	4	2	0.0829	-1.4258	0.5000	8380400.0000	8383857.3900	50600.0000	41051.7800	9548.2200	0.9996	0.1887
w_take1.2_stop5.0_atr4.0_dev-1.0	202608	6	10	6	0.1678	-0.9788	0.6667	20620200.0000	12273240.7100	160600.0000	130707.3000	29892.7000	1.6801	0.1861
w_take1.2_stop5.0_atr4.0_dev-1.0	202609	34	52	39	0.1709	-1.0230	0.7647	109947350.0000	72125067.1375	933550.0000	742480.4525	191069.5475	1.5244	0.2047
w_take1.2_stop5.0_atr4.0_dev-3.0	202509	50	63	28	0.0738	-0.7317	0.3800	132205520.0000	104924056.2480	612300.0000	473980.3750	138319.6250	1.2600	0.2259
w_take1.2_stop5.0_atr4.0_dev-3.0	202510	64	85	51	0.1095	-1.1016	0.5938	178325300.0000	135150319.5075	1147350.0000	897729.3375	249620.6625	1.3195	0.2176
w_take1.2_stop5.0_atr4.0_dev-3.0	202511	55	75	50	0.1220	-1.0274	0.6182	159796150.0000	117965192.1250	1113250.0000	864961.7875	248288.2125	1.3546	0.2230
w_take1.2_stop5.0_atr4.0_dev-3.0	202512	90	112	53	0.0789	-0.7201	0.4444	236821610.0000	191075517.0290	1175930.0000	916041.6635	259888.3365	1.2394	0.2210
w_take1.2_stop5.0_atr4.0_dev-3.0	202601	82	132	91	0.1769	-0.7094	0.7073	279802600.0000	174588434.3375	2305450.0000	1857528.6925	447921.3075	1.6026	0.1943
w_take1.2_stop5.0_atr4.0_dev-3.0	202602	32	43	24	0.1026	-1.1285	0.5625	91211840.0000	67709014.8290	535320.0000	416518.2890	118801.7110	1.3471	0.2219
w_take1.2_stop5.0_atr4.0_dev-3.0	202603	5	7	4	-0.2742	-3.1804	0.2000	15019400.0000	10757913.4450	-158050.0000	-177114.8325	19064.8325	1.3961	0.1206
w_take1.2_stop5.0_atr4.0_dev-3.0	202604	25	31	19	0.0788	-0.8746	0.5200	65697830.0000	53270799.4215	344790.0000	251003.3975	93786.6025	1.2333	0.2720
w_take1.2_stop5.0_atr4.0_dev-3.0	202605	22	36	30	0.2191	-1.3485	0.7273	74911400.0000	46907885.1275	754000.0000	608838.2000	145161.8000	1.5970	0.1925
w_take1.2_stop5.0_atr4.0_dev-3.0	202606	5	5	2	0.0663	-2.0442	0.4000	10524800.0000	10528579.0500	50600.0000	41051.7800	9548.2200	0.9996	0.1887
w_take1.2_stop5.0_atr4.0_dev-3.0	202608	6	10	6	0.1678	-0.9788	0.6667	20620200.0000	12273240.7100	160600.0000	130707.3000	29892.7000	1.6801	0.1861
w_take1.2_stop5.0_atr4.0_dev-3.0	202609	35	53	39	0.1660	-1.0212	0.7429	111457350.0000	73635293.6375	933550.0000	742480.4525	191069.5475	1.5136	0.2047
w_take1.2_stop5.0_atr4.0_dev0.0	202509	45	54	22	0.0804	-0.7491	0.3556	113229270.0000	94369773.3430	574000.0000	465090.0200	108909.9800	1.1998	0.1897
w_take1.2_stop5.0_atr4.0_dev0.0	202510	59	75	43	0.0884	-1.1080	0.5254	157023950.0000	124436962.7450	877650.0000	667633.4075	210016.5925	1.2619	0.2393
w_take1.2_stop5.0_atr4.0_dev0.0	202511	50	68	47	0.1240	-0.9981	0.6400	144932350.0000	107260186.6150	1032050.0000	798830.2475	233219.7525	1.3512	0.2260
w_take1.2_stop5.0_atr4.0_dev0.0	202512	88	109	51	0.0899	-0.7201	0.4432	230492550.0000	186771211.4800	1271230.0000	1020197.3885	251032.6115	1.2341	0.1975
w_take1.2_stop5.0_atr4.0_dev0.0	202601	79	128	87	0.1853	-0.7080	0.6962	271407500.0000	168241182.3925	2305950.0000	1877019.4075	428930.5925	1.6132	0.1860
w_take1.2_stop5.0_atr4.0_dev0.0	202602	31	42	23	0.1374	-1.0981	0.5806	89219840.0000	65584696.2290	655320.0000	541145.4890	114174.5110	1.3604	0.1742
w_take1.2_stop5.0_atr4.0_dev0.0	202603	3	5	3	-0.1827	-3.1804	0.3333	10694800.0000	6432664.7550	-55550.0000	-70269.7075	14719.7075	1.6626	0.2650
w_take1.2_stop5.0_atr4.0_dev0.0	202604	23	28	17	0.0712	-0.8746	0.5217	59546830.0000	49075670.2465	293090.0000	208879.7425	84210.2575	1.2134	0.2873
w_take1.2_stop5.0_atr4.0_dev0.0	202605	21	34	28	0.2130	-1.3456	0.7143	70581800.0000	44732558.8775	698500.0000	563415.6050	135084.3950	1.5779	0.1934
w_take1.2_stop5.0_atr4.0_dev0.0	202606	4	4	2	0.0829	-1.4258	0.5000	8380400.0000	8383857.3900	50600.0000	41051.7800	9548.2200	0.9996	0.1887
w_take1.2_stop5.0_atr4.0_dev0.0	202608	6	10	6	0.1678	-0.9788	0.6667	20620200.0000	12273240.7100	160600.0000	130707.3000	29892.7000	1.6801	0.1861
w_take1.2_stop5.0_atr4.0_dev0.0	202609	33	50	38	0.1711	-1.0212	0.7576	105680750.0000	69982345.7775	907550.0000	721422.0125	186127.9875	1.5101	0.2051
w_take1.2_stop5.0_atr4.5_dev-1.0	202509	54	65	26	0.0599	-0.9109	0.3333	135984520.0000	112814239.5980	544300.0000	415783.8150	128516.1850	1.2054	0.2361
w_take1.2_stop5.0_atr4.5_dev-1.0	202510	75	103	65	0.1151	-1.1765	0.6000	215372630.0000	157961870.7270	1413450.0000	1097386.7175	316063.2825	1.3634	0.2236
w_take1.2_stop5.0_atr4.5_dev-1.0	202511	69	93	57	0.0989	-1.0377	0.5652	197185300.0000	147117514.3175	1162350.0000	880638.4225	281711.5775	1.3403	0.2424
