variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w2_take2.0_stop8.0_atr5.0_dev-1.0	202608	47	35	30	0.0133	-1.0377	0.3830	73540000.0000	98384905.5225	262500.0000	116920.5100	145579.4900	0.7475	0.5546
w2_take2.0_stop8.0_atr5.0_dev-1.0	202609	88	66	72	0.0373	-0.9294	0.4432	138496650.0000	185456964.3725	481850.0000	133158.0975	348691.9025	0.7468	0.7237
w2_take2.5_stop0.0_atr3.5_dev-1.0	202509	51	32	27	-0.0154	-0.5685	0.2745	66982620.0000	106562321.9510	49770.0000	-80181.7115	129951.7115	0.6286	2.6110
w2_take2.5_stop0.0_atr3.5_dev-1.0	202510	59	35	36	0.0715	-0.9217	0.3898	74165200.0000	124989345.5900	711480.0000	534793.8180	176686.1820	0.5934	0.2483
w2_take2.5_stop0.0_atr3.5_dev-1.0	202511	41	26	27	0.0332	-0.6689	0.3902	55455040.0000	87776044.4320	302840.0000	169590.1220	133249.8780	0.6318	0.4400
w2_take2.5_stop0.0_atr3.5_dev-1.0	202512	103	64	58	-0.0825	-0.7955	0.1942	135351830.0000	218117892.7770	-769600.0000	-1049571.7580	279971.7580	0.6205	0.3638
w2_take2.5_stop0.0_atr3.5_dev-1.0	202601	99	64	68	0.0896	-0.4905	0.4747	136005950.0000	211126434.2155	1489040.0000	1153291.7530	335748.2470	0.6442	0.2255
w2_take2.5_stop0.0_atr3.5_dev-1.0	202602	28	15	19	0.1990	-0.2836	0.5000	32188340.0000	60198918.4835	735580.0000	639931.2860	95648.7140	0.5347	0.1300
w2_take2.5_stop0.0_atr3.5_dev-1.0	202603	5	3	2	-0.8176	-5.4422	0.0000	6417300.0000	10522578.1500	-493400.0000	-501777.7000	8377.7000	0.6099	0.0170
w2_take2.5_stop0.0_atr3.5_dev-1.0	202604	23	14	14	0.0238	-0.6723	0.2609	29467000.0000	48553581.9450	136800.0000	68502.0100	68297.9900	0.6069	0.4993
w2_take2.5_stop0.0_atr3.5_dev-1.0	202605	17	12	14	0.0744	-1.3514	0.5294	25308700.0000	36357552.8150	231450.0000	163148.6125	68301.3875	0.6961	0.2951
w2_take2.5_stop0.0_atr3.5_dev-1.0	202608	2	2	0	0.0000	-0.6662	0.0000	3772000.0000	3772565.8000	0.0000	0.0000	0.0000	0.9999	
w2_take2.5_stop0.0_atr3.5_dev-1.0	202609	23	13	15	0.0224	-0.9001	0.3478	27455600.0000	48314046.0200	115350.0000	43278.5175	72071.4825	0.5683	0.6248
w2_take2.5_stop0.0_atr4.0_dev-1.0	202509	66	41	34	-0.0110	-0.6577	0.2727	85502820.0000	137307633.0560	78170.0000	-84891.0115	163061.0115	0.6227	2.0860
w2_take2.5_stop0.0_atr4.0_dev-1.0	202510	81	51	49	0.0725	-0.9662	0.4074	106795100.0000	169603936.7750	957530.0000	719697.6205	237832.3795	0.6297	0.2484
w2_take2.5_stop0.0_atr4.0_dev-1.0	202511	70	45	50	0.1041	-0.7411	0.4571	95911450.0000	149281538.8725	1177150.0000	929866.5825	247283.4175	0.6425	0.2101
w2_take2.5_stop0.0_atr4.0_dev-1.0	202512	129	79	74	-0.0843	-0.8446	0.2171	166870730.0000	273187652.0020	-1004600.0000	-1361435.7480	356835.7480	0.6108	0.3552
w2_take2.5_stop0.0_atr4.0_dev-1.0	202601	117	79	83	0.1132	-0.5000	0.5043	167298050.0000	248792783.3205	2116140.0000	1707071.6580	409068.3420	0.6724	0.1933
w2_take2.5_stop0.0_atr4.0_dev-1.0	202602	45	28	26	0.2049	-0.2525	0.4222	59224990.0000	95409499.2785	1158680.0000	1029077.4060	129602.5940	0.6207	0.1119
w2_take2.5_stop0.0_atr4.0_dev-1.0	202603	12	4	8	-0.7378	-6.2799	0.0833	8578900.0000	25356002.8300	-1058140.0000	-1094443.5890	36303.5890	0.3383	0.0343
w2_take2.5_stop0.0_atr4.0_dev-1.0	202604	34	20	21	0.0015	-0.7064	0.2647	42354930.0000	72258297.1190	134370.0000	31463.3155	102906.6845	0.5862	0.7658
w2_take2.5_stop0.0_atr4.0_dev-1.0	202605	26	23	24	0.2078	-0.7709	0.6154	47930000.0000	54875680.1175	787900.0000	670962.6750	116937.3250	0.8734	0.1484
w2_take2.5_stop0.0_atr4.0_dev-1.0	202606	4	2	3	-0.5008	-3.3369	0.2500	4127200.0000	8255638.1600	-235400.0000	-248975.8700	13575.8700	0.4999	0.0577
w2_take2.5_stop0.0_atr4.0_dev-1.0	202608	6	6	3	-0.0115	-1.3281	0.1667	12117000.0000	12082612.1200	12000.0000	-2508.9000	14508.9000	1.0028	1.2091
w2_take2.5_stop0.0_atr4.0_dev-1.0	202609	44	31	34	-0.0071	-0.9237	0.3864	65311300.0000	92699152.7875	11000.0000	-152625.6400	163625.6400	0.7046	14.8751
w2_take2.5_stop0.0_atr5.0_dev-1.0	202509	87	55	46	-0.0075	-0.8130	0.2874	114079120.0000	179850913.5910	148220.0000	-71203.3890	219423.3890	0.6343	1.4804
w2_take2.5_stop0.0_atr5.0_dev-1.0	202510	111	74	73	0.0703	-0.9020	0.4414	154771820.0000	232905670.6110	1315440.0000	961860.3780	353579.6220	0.6645	0.2688
w2_take2.5_stop0.0_atr5.0_dev-1.0	202511	133	81	87	-0.0008	-0.9688	0.3609	169322212.0000	278719663.6793	413438.0000	-6026.0793	419464.0793	0.6075	1.0146
w2_take2.5_stop0.0_atr5.0_dev-1.0	202512	169	107	100	-0.0807	-1.0739	0.2367	223574730.0000	354382629.4220	-1206900.0000	-1685254.8530	478354.8530	0.6309	0.3964
w2_take2.5_stop0.0_atr5.0_dev-1.0	202601	190	136	139	0.0988	-0.6789	0.4947	282092450.0000	395670911.7355	2970540.0000	2301890.0280	668649.9720	0.7129	0.2251
w2_take2.5_stop0.0_atr5.0_dev-1.0	202602	104	71	64	0.1711	-0.5391	0.4327	148952890.0000	219319082.9285	2414980.0000	2099800.1410	315179.8590	0.6792	0.1305
w2_take2.5_stop0.0_atr5.0_dev-1.0	202603	44	21	31	-0.6131	-6.7477	0.1591	43768300.0000	91658346.6900	-3161790.0000	-3302834.3115	141044.3115	0.4775	0.0446
w2_take2.5_stop0.0_atr5.0_dev-1.0	202604	76	49	51	0.0830	-0.6248	0.4211	102346189.0000	158906901.4604	1096011.0000	848083.8316	247927.1684	0.6441	0.2262
w2_take2.5_stop0.0_atr5.0_dev-1.0	202605	60	51	53	0.0662	-1.3799	0.5333	105646950.0000	124758560.9775	765750.0000	511262.2225	254487.7775	0.8468	0.3323
w2_take2.5_stop0.0_atr5.0_dev-1.0	202606	8	4	5	-0.1532	-1.2668	0.3750	8294400.0000	16591288.3200	-128400.0000	-151790.4800	23390.4800	0.4999	0.1822
w2_take2.5_stop0.0_atr5.0_dev-1.0	202607	3	2	1	0.0936	-0.3950	0.3333	4319840.0000	6482652.2520	41480.0000	36418.5860	5061.4140	0.6664	0.1220
w2_take2.5_stop0.0_atr5.0_dev-1.0	202608	44	33	27	0.0587	-0.9961	0.3636	69203000.0000	92407108.9875	455050.0000	322707.3725	132342.6275	0.7489	0.2908
w2_take2.5_stop0.0_atr5.0_dev-1.0	202609	80	55	62	0.0179	-0.9203	0.4000	115375700.0000	168014948.4625	260400.0000	-38290.0000	298690.0000	0.6867	1.1470
w2_take2.5_stop5.0_atr3.5_dev-1.0	202509	51	32	27	-0.0055	-0.5685	0.2745	66982620.0000	106562321.9510	116070.0000	-14024.2565	130094.2565	0.6286	1.1208
w2_take2.5_stop5.0_atr3.5_dev-1.0	202510	62	37	38	0.0116	-0.9118	0.3548	78488800.0000	131554230.1750	270000.0000	84318.7200	185681.2800	0.5966	0.6877
w2_take2.5_stop5.0_atr3.5_dev-1.0	202511	43	27	28	0.0383	-0.7188	0.3721	57613040.0000	92092691.8320	345770.0000	207464.4225	138305.5775	0.6256	0.4000
w2_take2.5_stop5.0_atr3.5_dev-1.0	202512	105	65	59	-0.0821	-0.8446	0.1905	137465830.0000	222346526.9770	-783700.0000	-1068503.6430	284803.6430	0.6183	0.3634
w2_take2.5_stop5.0_atr3.5_dev-1.0	202601	100	65	69	0.0864	-0.4928	0.4700	138126350.0000	213349067.5605	1460340.0000	1119776.5380	340563.4620	0.6474	0.2332
w2_take2.5_stop5.0_atr3.5_dev-1.0	202602	28	15	19	0.1802	-0.2836	0.5000	32188340.0000	60198918.4835	667240.0000	571738.2170	95501.7830	0.5347	0.1431
w2_take2.5_stop5.0_atr3.5_dev-1.0	202603	4	3	2	-0.4560	-4.1412	0.0000	6417300.0000	8376056.2200	-215650.0000	-224624.8625	8974.8625	0.7661	0.0416
w2_take2.5_stop5.0_atr3.5_dev-1.0	202604	23	14	14	0.0158	-0.6723	0.2609	29467000.0000	48553581.9450	113400.0000	45152.3200	68247.6800	0.6069	0.6018
w2_take2.5_stop5.0_atr3.5_dev-1.0	202605	17	12	14	-0.0353	-1.3514	0.4706	25308700.0000	36357552.8150	-9600.0000	-77383.1300	67783.1300	0.6961	7.0607
w2_take2.5_stop5.0_atr3.5_dev-1.0	202608	3	2	1	-0.3804	-0.6884	0.0000	3772000.0000	5370805.5000	-106000.0000	-109447.5000	3447.5000	0.7023	0.0325
w2_take2.5_stop5.0_atr3.5_dev-1.0	202609	22	13	14	0.0762	-0.8542	0.3636	27455600.0000	46715806.3200	223350.0000	154721.7175	68628.2825	0.5877	0.3073
w2_take2.5_stop5.0_atr4.0_dev-1.0	202509	69	43	36	-0.0129	-0.6757	0.2609	89716020.0000	143603777.3360	70670.0000	-102065.2465	172735.2465	0.6247	2.4443
w2_take2.5_stop5.0_atr4.0_dev-1.0	202510	87	56	55	0.0142	-0.9217	0.3793	117352700.0000	182390354.4500	393350.0000	127634.2275	265715.7725	0.6434	0.6755
w2_take2.5_stop5.0_atr4.0_dev-1.0	202511	72	47	51	0.1031	-0.7634	0.4444	100152650.0000	153588384.8025	1197880.0000	945611.1530	252268.8470	0.6521	0.2106
w2_take2.5_stop5.0_atr4.0_dev-1.0	202512	131	80	75	-0.0914	-0.8881	0.2137	168984730.0000	277416286.2020	-1143000.0000	-1504400.3880	361400.3880	0.6091	0.3162
w2_take2.5_stop5.0_atr4.0_dev-1.0	202601	118	80	84	0.1103	-0.5004	0.5000	169418450.0000	251015416.6655	2087440.0000	1673556.4430	413883.5570	0.6749	0.1983
w2_take2.5_stop5.0_atr4.0_dev-1.0	202602	46	28	27	0.1682	-0.2990	0.4130	59224990.0000	97509814.2785	974340.0000	840303.7370	134036.2630	0.6074	0.1376
w2_take2.5_stop5.0_atr4.0_dev-1.0	202603	10	4	7	-0.3063	-4.5092	0.1000	8578900.0000	21109165.9000	-338880.0000	-371899.9980	33019.9980	0.4064	0.0974
w2_take2.5_stop5.0_atr4.0_dev-1.0	202604	35	21	22	-0.0087	-0.6723	0.2857	44375130.0000	74125377.1390	92170.0000	-15292.4145	107462.4145	0.5986	1.1659
w2_take2.5_stop5.0_atr4.0_dev-1.0	202605	28	25	26	0.1541	-0.7709	0.6071	52259600.0000	59201028.8225	658000.0000	531383.8800	126616.1200	0.8827	0.1924
w2_take2.5_stop5.0_atr4.0_dev-1.0	202606	6	3	4	-0.3263	-2.7072	0.1667	6299200.0000	12600289.7600	-228000.0000	-246587.3800	18587.3800	0.4999	0.0815
w2_take2.5_stop5.0_atr4.0_dev-1.0	202608	7	6	4	-0.1793	-1.9679	0.1429	12117000.0000	13680851.8200	-99500.0000	-117444.5750	17944.5750	0.8857	0.1803
w2_take2.5_stop5.0_atr4.0_dev-1.0	202609	43	31	33	0.0197	-0.9146	0.3953	65311300.0000	91100913.0875	119000.0000	-41182.4400	160182.4400	0.7169	1.3461
w2_take2.5_stop5.0_atr5.0_dev-1.0	202509	90	57	48	-0.0016	-0.8368	0.2778	118292320.0000	186147057.8710	223920.0000	-5356.5040	229276.5040	0.6355	1.0239
w2_take2.5_stop5.0_atr5.0_dev-1.0	202510	120	81	81	0.0336	-0.9118	0.4167	169485520.0000	251961628.5760	869860.0000	478582.9650	391277.0350	0.6727	0.4498
w2_take2.5_stop5.0_atr5.0_dev-1.0	202511	146	90	95	-0.0057	-1.0660	0.3425	188136462.0000	306172580.9993	369418.0000	-88410.3113	457828.3113	0.6145	1.2393
w2_take2.5_stop5.0_atr5.0_dev-1.0	202512	177	112	105	-0.0825	-1.1244	0.2373	233248830.0000	369994470.8470	-1306050.0000	-1806442.1105	500392.1105	0.6304	0.3831
w2_take2.5_stop5.0_atr5.0_dev-1.0	202601	192	139	142	0.0976	-0.6789	0.4948	288504250.0000	400525239.7755	3060340.0000	2376749.8180	683590.1820	0.7203	0.2234
w2_take2.5_stop5.0_atr5.0_dev-1.0	202602	106	71	66	0.1109	-0.5602	0.4057	148952890.0000	223571920.7585	1656040.0000	1332711.8020	323328.1980	0.6662	0.1952
w2_take2.5_stop5.0_atr5.0_dev-1.0	202603	36	21	29	-0.3848	-4.6339	0.1111	43768300.0000	74978195.0425	-1564630.0000	-1699328.1455	134698.1455	0.5837	0.0861
w2_take2.5_stop5.0_atr5.0_dev-1.0	202604	76	50	52	0.0556	-0.6141	0.4211	104366389.0000	158651363.1353	833411.0000	581401.9617	252009.0383	0.6578	0.3024
w2_take2.5_stop5.0_atr5.0_dev-1.0	202605	64	56	58	0.0515	-1.3865	0.5156	116446950.0000	133740007.9925	696750.0000	417570.5725	279179.4275	0.8707	0.4007
w2_take2.5_stop5.0_atr5.0_dev-1.0	202606	10	5	6	-0.2467	-2.7072	0.2000	10466400.0000	20935939.9200	-278300.0000	-306363.7950	28063.7950	0.4999	0.1008
w2_take2.5_stop5.0_atr5.0_dev-1.0	202607	3	2	1	0.0936	-0.3950	0.3333	4319840.0000	6482652.2520	41480.0000	36418.5860	5061.4140	0.6664	0.1220
w2_take2.5_stop5.0_atr5.0_dev-1.0	202608	47	34	29	0.0247	-1.1628	0.3404	71358100.0000	98316195.2175	317850.0000	177170.2225	140679.7775	0.7258	0.4426
w2_take2.5_stop5.0_atr5.0_dev-1.0	202609	79	55	61	0.0399	-0.9146	0.4051	115375700.0000	166416708.7625	440400.0000	144998.4000	295401.6000	0.6933	0.6708
w2_take2.5_stop6.0_atr3.5_dev-1.0	202509	51	32	27	-0.0049	-0.5685	0.2745	66982620.0000	106562321.9510	119070.0000	-11030.7065	130100.7065	0.6286	1.0926
w2_take2.5_stop6.0_atr3.5_dev-1.0	202510	59	35	36	0.0715	-0.9217	0.3898	74165200.0000	124989345.5900	711480.0000	534793.8180	176686.1820	0.5934	0.2483
w2_take2.5_stop6.0_atr3.5_dev-1.0	202511	41	26	27	0.0511	-0.6689	0.3902	55455040.0000	87776044.4320	398840.0000	265383.7220	133456.2780	0.6318	0.3346
w2_take2.5_stop6.0_atr3.5_dev-1.0	202512	105	65	59	-0.0809	-0.8446	0.1905	137465830.0000	222346526.9770	-767700.0000	-1052538.0430	284838.0430	0.6183	0.3710
w2_take2.5_stop6.0_atr3.5_dev-1.0	202601	99	64	68	0.0863	-0.4905	0.4747	136005950.0000	211126434.2155	1449440.0000	1113776.8930	335663.1070	0.6442	0.2316
w2_take2.5_stop6.0_atr3.5_dev-1.0	202602	28	15	19	0.1758	-0.2836	0.5000	32188340.0000	60198918.4835	651160.0000	555692.7890	95467.2110	0.5347	0.1466
w2_take2.5_stop6.0_atr3.5_dev-1.0	202603	5	3	2	-0.5882	-5.4422	0.0000	6417300.0000	10522578.1500	-358400.0000	-367067.9500	8667.9500	0.6099	0.0242
w2_take2.5_stop6.0_atr3.5_dev-1.0	202604	23	14	14	0.0087	-0.6723	0.2609	29467000.0000	48553581.9450	92600.0000	24397.0400	68202.9600	0.6069	0.7365
w2_take2.5_stop6.0_atr3.5_dev-1.0	202605	17	12	14	0.0598	-1.3514	0.5294	25308700.0000	36357552.8150	200250.0000	132015.6925	68234.3075	0.6961	0.3407
w2_take2.5_stop6.0_atr3.5_dev-1.0	202608	3	2	1	-0.3804	-0.6884	0.0000	3772000.0000	5370805.5000	-106000.0000	-109447.5000	3447.5000	0.7023	0.0325
w2_take2.5_stop6.0_atr3.5_dev-1.0	202609	22	13	14	0.0762	-0.8542	0.3636	27455600.0000	46715806.3200	223350.0000	154721.7175	68628.2825	0.5877	0.3073
w2_take2.5_stop6.0_atr4.0_dev-1.0	202509	67	42	35	-0.0043	-0.6442	0.2687	87630420.0000	139435552.1960	140270.0000	-27818.0065	168088.0065	0.6285	1.1983
w2_take2.5_stop6.0_atr4.0_dev-1.0	202510	81	51	49	0.0700	-0.9662	0.4074	106795100.0000	169603936.7750	931630.0000	693853.3055	237776.6945	0.6297	0.2552
w2_take2.5_stop6.0_atr4.0_dev-1.0	202511	71	46	51	0.1059	-0.7576	0.4507	97994650.0000	151365051.3525	1213250.0000	961097.6075	252152.3925	0.6474	0.2078
w2_take2.5_stop6.0_atr4.0_dev-1.0	202512	131	80	75	-0.0830	-0.8881	0.2137	168984730.0000	277416286.2020	-1002700.0000	-1364402.0330	361702.0330	0.6091	0.3607
w2_take2.5_stop6.0_atr4.0_dev-1.0	202601	117	79	83	0.1104	-0.5000	0.5043	167298050.0000	248792783.3205	2076540.0000	1667556.7980	408983.2020	0.6724	0.1970
w2_take2.5_stop6.0_atr4.0_dev-1.0	202602	46	28	27	0.1635	-0.2990	0.4130	59224990.0000	97509814.2785	946260.0000	812284.1090	133975.8910	0.6074	0.1416
w2_take2.5_stop6.0_atr4.0_dev-1.0	202603	11	4	7	-0.4844	-5.4422	0.0909	8578900.0000	23255687.8300	-624140.0000	-656546.6890	32406.6890	0.3689	0.0519
w2_take2.5_stop6.0_atr4.0_dev-1.0	202604	36	21	22	-0.0045	-0.6858	0.2778	44375130.0000	76299303.1790	110970.0000	3467.1655	107502.8345	0.5816	0.9688
w2_take2.5_stop6.0_atr4.0_dev-1.0	202605	26	23	24	0.1982	-0.7709	0.6154	47930000.0000	54875680.1175	756700.0000	639829.7550	116870.2450	0.8734	0.1544
w2_take2.5_stop6.0_atr4.0_dev-1.0	202606	4	2	3	-0.4152	-3.3369	0.2500	4127200.0000	8255638.1600	-192500.0000	-206168.1050	13668.1050	0.4999	0.0710
w2_take2.5_stop6.0_atr4.0_dev-1.0	202608	7	6	4	-0.1729	-1.9679	0.1429	12117000.0000	13680851.8200	-94000.0000	-111956.4000	17956.4000	0.8857	0.1910
w2_take2.5_stop6.0_atr4.0_dev-1.0	202609	43	31	33	0.0197	-0.9146	0.3953	65311300.0000	91100913.0875	119000.0000	-41182.4400	160182.4400	0.7169	1.3461
w2_take2.5_stop6.0_atr5.0_dev-1.0	202509	88	56	47	0.0034	-0.7937	0.2841	116206720.0000	181978832.7310	274020.0000	49432.6610	224587.3390	0.6386	0.8196
w2_take2.5_stop6.0_atr5.0_dev-1.0	202510	111	74	73	0.0738	-0.9020	0.4414	154771820.0000	232905670.6110	1363940.0000	1010256.1030	353683.8970	0.6645	0.2593
w2_take2.5_stop6.0_atr5.0_dev-1.0	202511	136	83	89	0.0041	-1.0088	0.3529	173169412.0000	284331705.3593	521538.0000	92992.9457	428545.0543	0.6090	0.8217
w2_take2.5_stop6.0_atr5.0_dev-1.0	202512	175	111	104	-0.0793	-1.0870	0.2400	231601830.0000	366699976.7470	-1217750.0000	-1714543.8555	496793.8555	0.6316	0.4080
w2_take2.5_stop6.0_atr5.0_dev-1.0	202601	189	136	139	0.0964	-0.6882	0.4974	282092450.0000	393838636.9355	2989240.0000	2320549.8230	668690.1770	0.7163	0.2237
w2_take2.5_stop6.0_atr5.0_dev-1.0	202602	106	71	66	0.1116	-0.5602	0.4057	148952890.0000	223571920.7585	1663960.0000	1340614.7740	323345.2260	0.6662	0.1943
w2_take2.5_stop6.0_atr5.0_dev-1.0	202603	38	21	29	-0.4870	-5.5183	0.1053	43768300.0000	79270038.7225	-2155140.0000	-2288568.5490	133428.5490	0.5521	0.0619
w2_take2.5_stop6.0_atr5.0_dev-1.0	202604	78	50	52	0.0781	-0.6141	0.4231	104366389.0000	162947907.5204	1072611.0000	820087.6816	252523.3184	0.6405	0.2354
w2_take2.5_stop6.0_atr5.0_dev-1.0	202605	62	52	54	0.0608	-1.3799	0.5323	107809950.0000	129085209.8775	747950.0000	488525.5925	259424.4075	0.8352	0.3468
w2_take2.5_stop6.0_atr5.0_dev-1.0	202606	8	4	5	-0.1104	-1.2668	0.3750	8294400.0000	16591288.3200	-85500.0000	-108982.7150	23482.7150	0.4999	0.2747
w2_take2.5_stop6.0_atr5.0_dev-1.0	202607	3	2	1	0.0936	-0.3950	0.3333	4319840.0000	6482652.2520	41480.0000	36418.5860	5061.4140	0.6664	0.1220
w2_take2.5_stop6.0_atr5.0_dev-1.0	202608	45	33	28	0.0321	-1.0377	0.3556	69203000.0000	94005348.6875	349050.0000	213259.8725	135790.1275	0.7362	0.3890
w2_take2.5_stop6.0_atr5.0_dev-1.0	202609	79	55	61	0.0380	-0.9146	0.4051	115375700.0000	166416708.7625	420600.0000	125240.9700	295359.0300	0.6933	0.7022
w2_take2.5_stop8.0_atr3.5_dev-1.0	202509	51	32	27	-0.0114	-0.5685	0.2745	66982620.0000	106562321.9510	76170.0000	-53838.4715	130008.4715	0.6286	1.7068
w2_take2.5_stop8.0_atr3.5_dev-1.0	202510	59	35	36	0.0715	-0.9217	0.3898	74165200.0000	124989345.5900	711480.0000	534793.8180	176686.1820	0.5934	0.2483
w2_take2.5_stop8.0_atr3.5_dev-1.0	202511	41	26	27	0.0376	-0.6689	0.3902	55455040.0000	87776044.4320	326840.0000	193538.5220	133301.4780	0.6318	0.4078
w2_take2.5_stop8.0_atr3.5_dev-1.0	202512	103	64	58	-0.0827	-0.7955	0.1942	135351830.0000	218117892.7770	-772600.0000	-1052565.3080	279965.3080	0.6205	0.3624
w2_take2.5_stop8.0_atr3.5_dev-1.0	202601	99	64	68	0.0896	-0.4905	0.4747	136005950.0000	211126434.2155	1489040.0000	1153291.7530	335748.2470	0.6442	0.2255
w2_take2.5_stop8.0_atr3.5_dev-1.0	202602	28	15	19	0.1990	-0.2836	0.5000	32188340.0000	60198918.4835	735580.0000	639931.2860	95648.7140	0.5347	0.1300
w2_take2.5_stop8.0_atr3.5_dev-1.0	202603	5	3	2	-0.6605	-5.4422	0.0000	6417300.0000	10522578.1500	-400900.0000	-409476.5750	8576.5750	0.6099	0.0214
w2_take2.5_stop8.0_atr3.5_dev-1.0	202604	23	14	14	0.0238	-0.6723	0.2609	29467000.0000	48553581.9450	136800.0000	68502.0100	68297.9900	0.6069	0.4993
w2_take2.5_stop8.0_atr3.5_dev-1.0	202605	17	12	14	0.0744	-1.3514	0.5294	25308700.0000	36357552.8150	231450.0000	163148.6125	68301.3875	0.6961	0.2951
w2_take2.5_stop8.0_atr3.5_dev-1.0	202608	3	2	1	-0.4672	-0.6884	0.0000	3772000.0000	5370805.5000	-131000.0000	-134393.7500	3393.7500	0.7023	0.0259
w2_take2.5_stop8.0_atr3.5_dev-1.0	202609	22	13	14	0.0762	-0.8542	0.3636	27455600.0000	46715806.3200	223350.0000	154721.7175	68628.2825	0.5877	0.3073
w2_take2.5_stop8.0_atr4.0_dev-1.0	202509	66	41	34	-0.0079	-0.6577	0.2727	85502820.0000	137307633.0560	104570.0000	-58547.7715	163117.7715	0.6227	1.5599
w2_take2.5_stop8.0_atr4.0_dev-1.0	202510	81	51	49	0.0725	-0.9662	0.4074	106795100.0000	169603936.7750	957530.0000	719697.6205	237832.3795	0.6297	0.2484
w2_take2.5_stop8.0_atr4.0_dev-1.0	202511	72	46	51	0.0865	-0.7655	0.4444	98053450.0000	153566181.4725	1045650.0000	793722.7075	251927.2925	0.6385	0.2409
w2_take2.5_stop8.0_atr4.0_dev-1.0	202512	129	79	74	-0.0845	-0.8446	0.2171	166870730.0000	273187652.0020	-1007600.0000	-1364429.2980	356829.2980	0.6108	0.3541
w2_take2.5_stop8.0_atr4.0_dev-1.0	202601	117	79	83	0.1132	-0.5000	0.5043	167298050.0000	248792783.3205	2116140.0000	1707071.6580	409068.3420	0.6724	0.1933
w2_take2.5_stop8.0_atr4.0_dev-1.0	202602	45	28	26	0.2049	-0.2525	0.4222	59224990.0000	95409499.2785	1158680.0000	1029077.4060	129602.5940	0.6207	0.1119
w2_take2.5_stop8.0_atr4.0_dev-1.0	202603	12	4	8	-0.5994	-6.2799	0.0833	8578900.0000	25356002.8300	-853140.0000	-889884.3390	36744.3390	0.3383	0.0431
w2_take2.5_stop8.0_atr4.0_dev-1.0	202604	34	20	21	0.0015	-0.7064	0.2647	42354930.0000	72258297.1190	134370.0000	31463.3155	102906.6845	0.5862	0.7658
w2_take2.5_stop8.0_atr4.0_dev-1.0	202605	26	23	24	0.2078	-0.7709	0.6154	47930000.0000	54875680.1175	787900.0000	670962.6750	116937.3250	0.8734	0.1484
w2_take2.5_stop8.0_atr4.0_dev-1.0	202606	4	2	3	-0.5008	-3.3369	0.2500	4127200.0000	8255638.1600	-235400.0000	-248975.8700	13575.8700	0.4999	0.0577
w2_take2.5_stop8.0_atr4.0_dev-1.0	202608	7	6	4	-0.2100	-1.9679	0.1429	12117000.0000	13680851.8200	-119000.0000	-136902.6500	17902.6500	0.8857	0.1504
w2_take2.5_stop8.0_atr4.0_dev-1.0	202609	43	31	33	0.0197	-0.9146	0.3953	65311300.0000	91100913.0875	119000.0000	-41182.4400	160182.4400	0.7169	1.3461
w2_take2.5_stop8.0_atr5.0_dev-1.0	202509	87	55	46	-0.0033	-0.8130	0.2874	114079120.0000	179850913.5910	195420.0000	-24104.8690	219524.8690	0.6343	1.1233
w2_take2.5_stop8.0_atr5.0_dev-1.0	202510	111	74	73	0.0729	-0.9020	0.4414	154771820.0000	232905670.6110	1351440.0000	997782.9780	353657.0220	0.6645	0.2617
w2_take2.5_stop8.0_atr5.0_dev-1.0	202511	135	82	88	-0.0057	-0.9909	0.3556	171464212.0000	283004306.2793	325938.0000	-98264.5543	424202.5543	0.6059	1.3015
w2_take2.5_stop8.0_atr5.0_dev-1.0	202512	172	109	102	-0.0803	-1.0840	0.2384	227905830.0000	360889105.2470	-1217650.0000	-1705943.2705	488293.2705	0.6315	0.4010
w2_take2.5_stop8.0_atr5.0_dev-1.0	202601	190	136	139	0.1021	-0.6789	0.4947	282092450.0000	395670911.7355	3047540.0000	2378724.4780	668815.5220	0.7129	0.2195
w2_take2.5_stop8.0_atr5.0_dev-1.0	202602	105	71	65	0.1378	-0.5435	0.4190	148952890.0000	221471605.7585	1989580.0000	1670364.6910	319215.3090	0.6726	0.1604
w2_take2.5_stop8.0_atr5.0_dev-1.0	202603	43	21	30	-0.5223	-6.5163	0.1628	43768300.0000	89505823.8600	-2610490.0000	-2747769.5465	137279.5465	0.4890	0.0526
w2_take2.5_stop8.0_atr5.0_dev-1.0	202604	76	49	51	0.0830	-0.6248	0.4211	102346189.0000	158906901.4604	1096011.0000	848083.8316	247927.1684	0.6441	0.2262
w2_take2.5_stop8.0_atr5.0_dev-1.0	202605	60	51	53	0.0514	-1.3799	0.5333	105646950.0000	124758560.9775	652900.0000	398654.8500	254245.1500	0.8468	0.3894
w2_take2.5_stop8.0_atr5.0_dev-1.0	202606	8	4	5	-0.1532	-1.2668	0.3750	8294400.0000	16591288.3200	-128400.0000	-151790.4800	23390.4800	0.4999	0.1822
w2_take2.5_stop8.0_atr5.0_dev-1.0	202607	3	2	1	0.0936	-0.3950	0.3333	4319840.0000	6482652.2520	41480.0000	36418.5860	5061.4140	0.6664	0.1220
w2_take2.5_stop8.0_atr5.0_dev-1.0	202608	45	33	28	0.0263	-1.0377	0.3556	69203000.0000	94005348.6875	324050.0000	188313.6225	135736.3775	0.7362	0.4189
